PlantID,DESCRIPTION,Country,Genotype,Species,POT_BARCODE,Subpop,Varietal_Group,ExperimentID,PlantCreatedOn..Day.Month.Year.,CreatedOn..Day.Month.Year.,Jday,PlantAge,SideAverageCenterOfMassDistance,SideAverageCenterOfMassX,SideAverageCenterOfMassY,SideAverageConvexHull,SideAverageHeight,SideAverageHue,SideAverageRoundness,SideAverageSaturation,SideAverageSurface,SideAverageValue,TopAverageHue,TopAverageSaturation,TopAverageValue,TopCenterOfMassDistance,TopCenterOfMassX,TopCenterOfMassY,TopConvexHull,TopPlantSurface,TopRoundness,TopSurface
200437,NSFTV18_AUS_India_BJ 1,India,BJ 1,Rice,200437,aus,INDICA,203,3/12/20,6/24/20,20176,62,1317.95352806603,483.465810892553,487.503559956189,333737.691082158,970.053807328553,143.060288806513,15.3866861006034,16.6694469289167,106508.608484798,34.0950363948597,84.1018818660071,35.4179707915809,37.1430816063457,550.113413750128,491.993678559215,650.629384642112,472776.001419323,130588.223205773,6.70288829825848,130588.223205773
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,5/8/20,20129,15,1249,485,645,14602,497,173,24,9,2406,50,50,53,49,561,503,639,7953,1322,41,1322
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,5/11/20,20132,18,1256,486,629,27126,522,157,17,10,5280,48,59,54,44,564,488,636,21752,3057,22,3057
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,5/13/20,20134,20,1264,487,611,45132,603,157,15,11,9092,48,61,52,44,560,477,640,37084,5824,15,5824
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,5/15/20,20136,22,1270,486,598,73908,651,148,18,13,14530,46,69,53,41,547,480,653,96856,11001,13,11001
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,5/18/20,20139,25,1278,486,580,101788,672,138,16,17,25625,43,71,52,38,548,486,652,138210,20528,10,20528
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,5/20/20,20141,27,1284,485,564,136460,732,135,14,19,36380,42,75,52,37,532,479,667,191309,33763,6,33763
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,5/22/20,20143,29,1289,485,553,168320,749,132,15,22,49751,39,77,51,37,527,493,673,269131,53558,9,53558
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,5/27/20,20148,34,1298,485,534,228529,811,128,15,25,73096,36,79,53,36,531,497,669,363492,91610,8,91610
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,5/29/20,20150,36,1302,484,523,251125,827,123,16,28,83601,34,79,52,36,536,499,663,366862,106426,9,106426
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,6/1/20,20153,39,1305,485,518,257234,822,116,19,30,92050,33,77,51,37,533,506,666,354392,110470,9,110470
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,6/3/20,20155,41,1306,485,516,256532,826,110,17,32,94568,33,74,53,38,534,508,665,350686,108726,10,108726
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,6/5/20,20157,43,1305.04308248552,482.565993533168,516.868084621735,240888.116004177,820.429579052091,106.871649641519,16.7291427674626,30.4470494099039,87997.5406699307,33.9032258064516,71.5296407193389,53.8306170241321,35.4393363625616,532.444809410314,504.600841327565,667.702904679726,351463.579296262,112598.267738486,12.1520643495747,112598.267738486
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,6/8/20,20160,46,1304.28132289723,481.957321895255,518.283263766766,229457.39193444,801.300171443074,107.516848450922,18.4828011011984,30.1396810567484,85301.2350189343,33.5788655191401,72.6325255007824,51.820916100063,36.5662537078555,535.461254267247,503.683179487233,665.016620208305,324466.901757209,103365.447038745,12.7192058705444,103365.447038745
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,6/10/20,20162,48,1304.13569946229,481.522018650212,519.487235895489,228322.860983869,811.900580339928,110.721701040628,19.157353570816,30.3868193850204,84008.2040168123,33.5416207880644,73.7185414046147,51.3974577882331,36.4464048873041,535.043072936583,504.445008127529,665.096293927027,314331.764467782,97953.1597782894,11.0141989107175,97953.1597782894
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,6/12/20,20164,50,1303.69314508505,481.52650230468,519.72066827752,223251.757938336,811.908229624721,109.506586913197,19.3905283144306,30.0056209723154,83272.6816073825,34.1065204267314,72.8766378711057,51.0667379042925,36.3542973381174,529.910640589701,506.845980567979,670.306943107473,322834.360981741,95670.3906386792,9.99523603677255,95670.3906386792
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,6/15/20,20167,53,1303.49819285663,480.43993607965,520.309156526345,217591.439874865,809.547983049757,111.331343474925,20.0126421576213,29.8288838430255,82252.773338122,34.074270379941,73.5626864187888,50.2431372426717,35.3033888686073,528.092073402883,502.918996865323,670.858932843634,314137.814434954,89944.0177894041,10.1935784706947,89944.0177894041
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,6/17/20,20169,55,1303.57569924544,481.278263374436,520.933110196283,218764.676754683,807.85332319302,110.682398050117,21.0873006897474,30.5284233568177,81724.6972947434,34.0901372997773,73.6795063103147,50.0710616488421,35.5853374189106,527.078517709342,504.619156423386,671.973456036383,297949.450786928,85825.2735170166,11.2849180608436,85825.2735170166
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,6/19/20,20171,57,1302.71930018232,481.458619746322,522.812042281583,216718.533912903,802.371991549036,112.098232207645,20.4142778138319,30.2153889709952,80821.635915191,33.5149108006757,74.8777087674055,48.8505737226387,35.2085194167753,522.50224217428,505.149876910897,676.394605947712,307044.495421094,88917.6827146363,11.9189784782738,88917.6827146363
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,6/22/20,20174,60,1301.9108566709,481.428471626749,523.94295226823,222428.104713791,799.81730644494,113.629209147781,21.9579312516898,29.7650933812947,80997.8401273159,32.950908944518,76.6407865880227,46.3475746652223,34.4707384464081,529.014501826243,501.597083389939,671.424898304668,302412.015092169,89612.3708601715,11.8391394400648,89612.3708601715
200438,NSFTV76_IND_India_Jaya,India,Jaya,Rice,200438,indica,INDICA,203,3/12/20,6/24/20,20176,62,1301.34470394051,483.465810892553,525.380469698556,224618.596595789,794.732071862464,114.235252639087,22.1141507893465,29.3098935041406,81227.9288686092,32.1725660854032,77.7101792790124,45.1815244822077,33.5786114030614,526.220503840306,497.348989760854,674.369776853141,316196.435327741,91290.856347416,10.4397092162541,91290.856347416
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,5/8/20,20129,15,1241,486,665,7677,440,182,38,10,1981,48,49,47,44,533,478,666,1319,662,100,662
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,5/11/20,20132,18,1249,486,647,16177,512,172,25,10,4054,47,56,49,42,536,484,663,5346,1785,45,1785
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,5/13/20,20134,20,1255,486,633,23124,534,164,25,12,6792,45,58,48,41,535,486,665,12357,2943,44,2943
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,5/15/20,20136,22,1262,486,616,38697,601,153,25,14,11415,44,61,48,41,526,480,674,28698,5422,25,5422
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,5/18/20,20139,25,1272,486,593,68417,682,145,20,16,19576,41,67,48,38,539,485,661,62666,12308,14,12308
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,5/20/20,20141,27,1279,485,577,85939,666,144,22,17,27358,40,70,47,36,536,482,664,89805,18439,17,18439
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,5/22/20,20143,29,1284,485,566,114521,735,140,19,20,37654,37,75,46,34,544,476,656,124294,28908,10,28908
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,5/27/20,20148,34,1294,485,542,160005,770,134,18,25,62922,33,83,44,32,545,478,655,197598,53599,13,53599
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,5/29/20,20150,36,1299,485,531,175877,769,129,19,28,75447,31,85,44,31,547,483,653,210248,66996,13,66996
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,6/1/20,20153,39,1302,486,525,187003,781,128,18,29,87259,29,86,41,31,546,488,654,229547,78243,13,78243
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,6/3/20,20155,41,1303,485,522,188605,787,123,19,30,91091,29,86,41,31,546,490,654,230619,80857,14,80857
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,6/5/20,20157,43,1301.82278950496,482.565993533168,523.983271115552,197701.205827327,784.167718782141,128.367258579369,19.1236441881993,29.4295899904151,86183.8713360557,28.9032258064516,81.7598486439868,39.1170282378724,30.4645799425096,542.65731575593,491.511994867093,657.567214388612,259663.125682668,88461.8200404675,14.6726076460535,88461.8200404675
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,6/8/20,20160,46,1301.57085312734,481.957321895255,525.288869854046,199645.408662441,788.139479228057,130.430580788413,20.8059020827278,28.2590687182401,85225.8906226199,28.841888449637,82.4051241243831,38.2916726803704,29.9674429212464,544.151364904943,490.513880670521,656.355362120539,250282.51724782,83104.7167185897,13.0602474697407,83104.7167185897
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,6/10/20,20162,48,1301.03487376575,482.482335411001,526.318946616659,205651.809111635,788.493680072916,133.645746910624,20.2517614667024,27.7215835172638,84616.4092358008,28.691633929462,83.1330072860212,37.1091348885841,31.728633294759,543.267856568509,489.683574757397,656.884502472127,257688.208916525,87422.563031156,14.8623184208737,87422.563031156
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,6/12/20,20164,50,1300.68679997226,482.434751072868,527.211933200467,207439.760027201,785.584869605453,134.140615286526,20.9915414358339,27.2270124178183,84156.3956478902,28.7871643215124,84.1264503734822,36.5731256969643,32.1517799603633,544.172324594054,491.287924758195,656.142649158635,280074.675461251,85980.2072353111,13.5680799692425,85980.2072353111
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,6/15/20,20167,53,1300.54760410815,482.471982703905,526.847593892525,203723.722712199,784.762902130858,134.513750683319,21.6808193702587,26.2042953120336,83978.1641183081,28.6817617295633,85.0211147626106,36.5761325424284,30.6422392475938,538.99806668363,484.374206766866,661.176031857288,268354.005419761,87827.220913369,14.8264588332754,87827.220913369
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,6/17/20,20169,55,1301.02506333157,482.396297363186,525.86213937746,204674.546025407,787.537981953241,135.402187647517,21.0873006897474,25.1782792612566,84854.2129923274,28.5302073979871,85.8902977837123,35.0243471644211,30.0294938460064,540.791009142305,483.762310480945,659.627365514973,248011.163449366,85827.956809531,12.2469214423595,85827.956809531
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,6/19/20,20171,57,1301.00507782082,481.458619746322,526.121397469768,208062.138253506,789.685857415546,135.952573584591,20.9240803960482,24.6099711658231,84582.340084204,28.6724764826408,88.362982849896,34.2638422350549,31.3578589270806,542.470120096952,485.516149999856,657.882581553148,258515.543523551,89868.4492956614,12.800746053429,89868.4492956614
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,6/22/20,20174,60,1301.05526966926,481.428471626749,525.596610436339,210322.931399636,789.924845343586,136.87890450438,20.9448602136433,24.620702097958,84595.0658671105,29.004660845611,88.6155417926521,34.2596339862169,30.5431426208922,535.738203728034,487.441121096276,664.715060320718,259545.562423956,90499.4203832238,12.8280925980292,90499.4203832238
200439,NSFTV17_IND_Philippines_Binulawan,Philippines,Binulawan,Rice,200439,indica,INDICA,203,3/12/20,6/24/20,20176,62,1301.7817782596,480.985765002844,524.53876059317,211194.628391225,790.747486965507,137.295281573028,21.0791562218475,24.7133674767864,84896.9361922947,29.2888606212184,88.0966959828788,33.7907118431431,31.7963763014192,538.166958795217,481.283056155936,662.499580747627,258461.456059135,88694.068603708,11.7985531864344,88694.068603708
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,5/8/20,20129,15,1243,486,659,10398,462,174,32,9,1970,50,49,50,48,534,457,666,3030,731,61,731
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,5/11/20,20132,18,1256,486,631,23986,535,166,20,10,4099,50,54,50,43,526,476,674,9622,1873,24,1873
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,5/13/20,20134,20,1264,486,611,40576,554,166,18,10,6723,49,58,49,47,514,468,686,33230,4082,16,4082
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,5/15/20,20136,22,1273,485,591,74027,644,154,14,12,11118,49,64,51,42,519,503,681,74414,8428,11,8428
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,5/18/20,20139,25,1281,484,573,123726,706,144,14,15,21093,47,74,48,42,512,493,687,161154,20195,8,20195
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,5/20/20,20141,27,1285,484,562,176014,744,143,10,16,30860,46,75,49,40,524,494,676,266268,33133,7,33133
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,5/22/20,20143,29,1291,484,550,201153,729,138,10,18,44968,43,77,50,40,522,501,678,317328,50141,8,50141
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,5/27/20,20148,34,1302,483,524,318873,954,132,12,21,77884,40,80,50,38,527,503,673,387089,90685,7,90685
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,5/29/20,20150,36,1309,483,507,373583,960,129,10,24,98290,38,81,49,37,520,501,680,429618,111634,9,111634
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,6/1/20,20153,39,1313,483,499,403481,956,123,10,24,114463,38,79,50,39,529,497,671,479910,132431,6,132431
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,6/3/20,20155,41,1316,483,491,404241,944,116,10,25,120644,38,77,50,40,532,497,667,491112,138436,6,138436
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,6/5/20,20157,43,1316.08408699027,485.020497589782,491.075533581649,389100.982430188,936.849235708246,116.084053472027,10.1442638604364,24.3422928929712,117772.255914962,38.9032258064516,76.6447446816629,50.5609306271855,38.7558406425963,532.444809410314,498.056418097329,667.702904679726,538781.378985246,135012.984852339,6.75090014283444,135012.984852339
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,6/8/20,20160,46,1316.47843686171,483.630641948323,490.260839417648,372246.353231225,896.245165279981,115.154759230085,10.3519476658453,25.4381502104777,115578.038203367,38.3158425886432,76.9759026668272,51.820916100063,38.2159564045078,520.977736537753,497.830157790917,678.008507339953,539603.597574764,134490.956987703,6.23941548581551,134490.956987703
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,6/10/20,20162,48,1316.98197734796,483.442652171791,489.598501490367,357151.931889277,891.484041247768,113.587206774377,10.402090403725,25.9447596054261,113998.497563628,38.3916076466668,73.7185414046147,52.826290078198,38.0189954181524,526.818289304656,495.051368710172,671.939453472777,493584.071187276,119433.755737451,6.1165922614278,119433.755737451
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,6/12/20,20164,50,1317.43643702922,483.342999841057,488.090883047298,351202.280273297,892.758549683901,115.302828883392,10.3181206264785,26.3008095663193,112887.195971485,37.6527578302107,76.3381186410677,51.0667379042925,39.1559755899535,528.484472189266,491.287924758195,671.723372502357,507653.272983296,126294.347970553,4.89117327610125,126294.347970553
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,6/15/20,20167,53,1318.25113659905,484.50402932816,486.799665024675,351406.010037542,888.669587521624,115.678044826499,10.5596379526764,26.2042953120336,113351.173595452,37.6692761468595,77.3821625333961,50.2431372426717,38.4108219492829,535.362735590047,492.321973951919,664.807119727168,488840.753634303,135005.6227686,5.27114308545261,135005.6227686
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,6/17/20,20169,55,1318.454408743,483.514331351935,485.608401064515,347442.909104813,884.277702142669,115.31735859963,10.7586797383651,26.0699699438501,112807.21868346,37.7967572343041,77.1683038741426,48.7031785138947,39.28923313418,527.078517709342,491.58362770936,671.973456036383,490768.552230069,133330.284191517,5.83356556558727,133330.284191517
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,6/19/20,20171,57,1318.14730143582,483.60696436844,486.409135211543,347403.117381117,885.319791652623,116.869100483034,11.2378313339385,26.4784437675471,111326.483111509,37.3888582551035,75.7767270395715,48.8505737226387,39.0591799064701,531.059904141139,495.987471019078,669.274596565187,434236.567442085,127350.993004985,6.62837302734259,127350.993004985
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,6/22/20,20174,60,1318.1670097021,482.61394778783,485.908814401731,349639.747645579,887.860210246993,117.206085356489,10.8141498331776,25.6495803546253,110973.196397934,36.897157043425,75.719651572282,49.3695598349737,38.398334271924,523.9717253999,495.162555074637,674.779817296642,473176.101322224,132220.496578738,6.56472259758788,132220.496578738
200441,NSFTV132_IND_Sri Lanka_Rathuwee,Sri Lanka,Rathuwee,Rice,200441,indica,INDICA,203,3/12/20,6/24/20,20176,62,1318.39060238512,483.465810892553,485.820141745417,349752.249641989,889.365963165182,116.156921716915,11.2467078306076,27.0116304904635,110821.310105802,36.9787418590445,76.9112164556381,48.4360423790833,37.1430816063457,526.220503840306,493.332506359625,674.369776853141,456590.615407912,133177.274739718,6.70288829825848,133177.274739718
200442,NSFTV30_IND_Vietnam_Chiem Chanh,Vietnam,Chiem Chanh,Rice,200442,indica,INDICA,203,3/12/20,5/8/20,20129,15,1244,486,659,15991,461,190,22,10,2948,50,54,49,45,513,532,687,10297,2087,29,2087
200442,NSFTV30_IND_Vietnam_Chiem Chanh,Vietnam,Chiem Chanh,Rice,200442,indica,INDICA,203,3/12/20,5/11/20,20132,18,1254,486,635,31483,515,179,18,10,6174,49,61,50,41,528,525,671,26250,3845,23,3845
200442,NSFTV30_IND_Vietnam_Chiem Chanh,Vietnam,Chiem Chanh,Rice,200442,indica,INDICA,203,3/12/20,5/13/20,20134,20,1257,486,627,54775,559,176,17,11,10087,48,70,47,40,524,534,676,60243,9111,12,9111
200442,NSFTV30_IND_Vietnam_Chiem Chanh,Vietnam,Chiem Chanh,Rice,200442,indica,INDICA,203,3/12/20,5/15/20,20136,22,1260,484,621,85132,581,171,14,12,16640,46,73,50,37,520,517,680,103490,16154,9,16154
